rosbagTimestamp,x,y,z
1540580431606629306,-137.894287109,-14.4106702805,-55.15184021
1540580431647488057,-141.834152222,-15.3083562851,-42.9013328552
1540580431692664511,-144.794082642,-16.5222606659,-28.3393802643
1540580431733102685,-148.189727783,-17.2867469788,-15.0786237717
1540580431778187033,-150.6381073,-12.1010808945,-0.81908929348
1540580431823183423,-152.128799438,-10.6878805161,10.7354507446
1540580431864460025,-151.061965942,-7.0342669487,17.6462440491
1540580431905657027,-150.04006958,-4.42442655563,25.9549980164
1540580431950080585,-148.56451416,-2.17064595222,33.4251480103
1540580431991575948,-145.578323364,0.860645473003,40.3948364258
1540580432032102434,-143.087203979,1.84240245819,45.7678947449
1540580432077181273,-141.264526367,1.88715267181,49.2727470398
1540580432118037982,-139.669204712,1.97179889679,52.0346946716
1540580432163661547,-138.367797852,1.62350809574,54.8283653259
1540580432204142964,-137.72756958,1.61691474915,55.8715286255
1540580432245099018,-137.144592285,1.96992206573,56.7532691956
1540580432290158240,-136.786407471,1.92735052109,57.3664627075
1540580432331223043,-136.306106567,1.73497664928,58.2653884888
1540580432372106530,-136.002227783,1.62873566151,58.742351532
1540580432421802489,-135.765167236,1.61046910286,58.911895752
1540580432458110076,-135.461029053,1.62217211723,59.3468971252
1540580432499022200,-134.892959595,1.60589623451,59.7781524658
1540580432544205638,-133.801773071,1.55137252808,60.0760345459
1540580432585137430,-133.171310425,1.55514085293,60.3589439392
1540580432626143614,-132.550506592,1.52725481987,60.6765174866
1540580432671163223,-131.916564941,1.34979009628,60.8509674072
1540580432711975813,-131.478393555,1.17122995853,60.4382514954
1540580432757554469,-130.939605713,1.32891631126,60.2869911194
1540580432797997791,-130.763534546,1.48612892628,60.0867919922
1540580432839283983,-130.971633911,1.79947268963,59.7945556641
1540580432884071332,-131.351577759,2.05993890762,58.5975418091
1540580432924935854,-132.918731689,1.25097668171,54.323387146
1540580432965994928,-136.595825195,-1.25080001354,44.5994415283
1540580433010998451,-140.3490448,-4.09958553314,30.6922149658
1540580433052009303,-143.137512207,-6.20238876343,15.0996608734
1540580433092890839,-145.044708252,-7.40369415283,-2.62065124512
1540580433137928509,-145.387710571,-8.69258403778,-14.7146520615
1540580433178944392,-144.201721191,-10.7331571579,-25.0839481354
1540580433223928958,-142.229064941,-11.7720003128,-34.3349838257
1540580433265383618,-139.80456543,-10.2642364502,-44.4234428406
1540580433305849954,-137.982788086,-9.37401199341,-49.9556732178
1540580433351292465,-136.324539185,-8.90822219849,-54.1687240601
1540580433391972386,-135.217010498,-7.96019268036,-58.0208625793
1540580433432733482,-133.914627075,-6.49856281281,-62.4281959534
1540580433478008315,-133.017074585,-5.58483600616,-65.1733551025
1540580433519423340,-132.344436646,-4.67980909348,-67.3023071289
1540580433563892180,-131.979141235,-4.00386857986,-68.964515686
1540580433604830729,-131.513809204,-3.58897781372,-70.3716430664
1540580433645955021,-131.025177002,-3.22206568718,-71.752281189
1540580433691063235,-130.665649414,-3.12708878517,-72.6862869263
1540580433731847540,-130.454559326,-3.11894083023,-73.5119476318
1540580433772809969,-130.180526733,-3.17646813393,-74.2339935303
1540580433817810990,-130.064529419,-3.24020814896,-74.9216079712
1540580433858789926,-130.047744751,-3.35705971718,-75.228225708
1540580433899846339,-130.48600769,-3.35747146606,-75.2699661255
1540580433944909760,-130.56362915,-3.35516309738,-75.1444625854
1540580433985859258,-130.975311279,-3.44303178787,-74.7411193848
1540580434030914271,-131.038024902,-3.88083744049,-74.3632965088
1540580434071744454,-131.114761353,-4.2720656395,-73.5682449341
1540580434120921235,-130.78477478,-5.31791830063,-70.9980163574
1540580434157839203,-131.694290161,-7.15197086334,-65.5724868774
1540580434198699209,-132.659515381,-9.42711448669,-57.3179740906
1540580434240122327,-133.790298462,-9.25309658051,-50.066608429
1540580434284614757,-135.440963745,-8.26800441742,-39.6658439636
1540580434329821696,-137.912002563,-8.77485942841,-21.3886928558
1540580434371470442,-139.454269409,-4.28569746017,-5.59832382202
1540580434415731757,-139.276092529,1.28145217896,12.7572288513
1540580434456680618,-137.711532593,6.64812326431,29.8356113434
1540580434497769232,-134.145462036,9.9299249649,41.4159393311
1540580434550849821,-132.61730957,8.77540779114,44.8092460632
1540580434583705326,-131.587997437,7.3767619133,46.9240913391
1540580434624650078,-130.490982056,6.56782388687,49.4495048523
1540580434673282873,-129.75793457,5.6797041893,51.0561485291
1540580434710585450,-128.853240967,5.52996015549,52.8101959229
1540580434751784129,-128.345993042,5.43065214157,53.840171814
1540580434796611337,-128.135696411,5.05415487289,54.5935440063
1540580434837625103,-127.858634949,4.85618019104,55.2109336853
1540580434882743295,-127.850791931,4.61944675446,55.231262207
1540580434923524488,-127.839447021,4.63000488281,55.195186615
1540580434964620420,-127.826370239,4.58286428452,55.2633209229
1540580435009655788,-127.879005432,4.41129589081,55.215057373
1540580435051956200,-127.890472412,4.44688415527,55.2632904053
1540580435091557734,-127.715026855,4.43184566498,54.8459587097
1540580435136610122,-128.020492554,4.31836700439,53.9896621704
1540580435178301030,-128.479614258,4.14267253876,52.2837409973
1540580435222582638,-129.576553345,3.71227574348,49.3458023071
1540580435264452431,-131.657287598,2.09745955467,43.113368988
1540580435305158041,-133.481231689,0.57654684782,37.6232643127
1540580435350385140,-134.657073975,-0.235455513,34.1394233704
1540580435390580217,-135.387954712,-1.08950781822,31.1924934387
1540580435431672637,-138.099197388,-4.32918739319,23.513212204
1540580435476564788,-140.394088745,-7.89277458191,14.1253290176
1540580435518312981,-141.954391479,-9.9985704422,4.41215896606
1540580435558838987,-142.873443604,-11.3773326874,-3.22433853149
1540580435604238624,-143.081893921,-12.7635698318,-9.21571922302
1540580435644892612,-142.908370972,-13.7589921951,-14.3436660767
1540580435690163314,-142.745437622,-14.3758115768,-17.5962734222
1540580435730652807,-142.961380005,-14.0402526855,-19.908952713
1540580435771658209,-143.938369751,-13.9483070374,-18.8133277893
1540580435816596918,-146.459732056,-11.9150867462,-11.1690483093
1540580435857596896,-148.527328491,-8.11927032471,-1.43916618824
1540580435898490157,-149.311340332,-4.75861978531,7.0333480835
1540580435943573308,-149.223464966,-1.26084339619,12.6450014114
1540580435984527694,-148.509796143,1.97230541706,18.8319778442
1540580436029622476,-147.721817017,2.52372550964,22.4161987305
1540580436070578386,-146.967056274,2.77626633644,24.5552253723
1540580436111951929,-146.391799927,2.88777041435,25.6651210785
1540580436157511701,-145.91355896,2.80956149101,26.3230495453
1540580436197869521,-145.44720459,2.34536266327,26.5809459686
1540580436238384884,-145.166488647,1.89201211929,26.1338691711
1540580436283816557,-145.048492432,0.652545034885,24.407251358
1540580436325365562,-145.1275177,-2.2855348587,19.96916008
1540580436365788134,-144.610107422,-7.52623605728,8.39475917816
1540580436410357290,-143.21421814,-10.0980463028,-3.75015330315
1540580436451408352,-141.410522461,-11.6017637253,-14.9884567261
1540580436496638237,-139.516983032,-12.6557559967,-25.746761322
1540580436537473940,-137.011810303,-12.632525444,-39.2115898132
1540580436578377020,-134.862060547,-12.1719818115,-47.5344200134
1540580436623555337,-133.073287964,-11.6152095795,-52.6914596558
1540580436664383428,-131.904251099,-11.1872558594,-55.4872932434
1540580436705296488,-131.130264282,-10.8508214951,-56.8065834045
1540580436751053898,-130.680877686,-10.686173439,-57.5810890198
1540580436795507170,-130.77734375,-10.5276994705,-57.4938812256
1540580436837408704,-131.365707397,-10.3409280777,-56.4459152222
1540580436881316996,-132.524307251,-10.5335102081,-53.9938392639
1540580436922970330,-134.262908936,-10.186621666,-49.7159461975
1540580436963459950,-137.400009155,-11.305273056,-40.8988800049
1540580437008885451,-140.718978882,-12.3513631821,-30.8625125885
1540580437049386730,-144.620269775,-11.5627813339,-17.5613613129
1540580437090698997,-145.849899292,-11.532081604,-10.6287555695
1540580437135407151,-146.100494385,-11.0368480682,-6.71450614929
1540580437176290118,-146.081054688,-10.7011842728,-4.8651266098
1540580437217280476,-146.182754517,-10.764960289,-3.50871515274
1540580437262305634,-146.229660034,-10.9703273773,-1.51160371304
1540580437303181284,-146.110702515,-11.1460886002,-0.409363955259
1540580437348689249,-145.887420654,-11.0095710754,0.110190957785
1540580437390151434,-145.662399292,-11.0424060822,0.240360245109
1540580437430765954,-144.959182739,-11.8693408966,-1.25321698189
1540580437476081288,-143.789276123,-12.3840999603,-5.23191022873
1540580437516513628,-142.51953125,-11.6121749878,-11.2421655655
1540580437557139557,-140.596603394,-11.8751621246,-17.7917175293
1540580437602319971,-137.42578125,-12.0346803665,-28.7093887329
1540580437643351719,-134.786331177,-11.2089204788,-39.0479354858
1540580437684337642,-132.57661438,-9.31453323364,-50.0580596924
1540580437729270248,-129.908874512,-7.7031955719,-58.6569252014
1540580437770257601,-127.369529724,-6.78867959976,-63.8260307312
1540580437815348210,-125.597595215,-6.05654096603,-67.1607589722
1540580437856308127,-124.863059998,-5.37721824646,-68.4828796387
1540580437897260885,-124.576438904,-4.96304655075,-68.9621124268
1540580437946324684,-124.532447815,-4.85290193558,-68.9304885864
1540580437983184978,-124.597007751,-4.91065263748,-68.7647247314
1540580438024092311,-124.797927856,-4.99603939056,-68.5344467163
1540580438069188016,-125.188575745,-5.12533092499,-68.0225296021
1540580438110156719,-126.093383789,-5.80097484589,-65.8193664551
1540580438155215798,-127.669082642,-7.98611927032,-60.3724479675
1540580438196135785,-132.145004272,-11.4180288315,-47.2160987854
1540580438237176628,-137.925079346,-15.0911903381,-31.9445037842
1540580438282125953,-142.051483154,-16.1756649017,-18.5145606995
1540580438323100027,-144.383834839,-15.3963117599,-8.40934658051
1540580438364057160,-144.933776855,-14.128455162,-1.70688927174
1540580438409082142,-145.481231689,-12.924870491,3.02281069756
1540580438450017123,-145.853988647,-11.1755056381,8.19544315338
1540580438495505862,-146.129150391,-9.52081012726,14.3144950867
1540580438536036926,-145.638916016,-8.36180782318,19.3914012909
1540580438577123073,-144.519378662,-7.43728733063,21.2995071411
1540580438622276370,-143.873565674,-6.96819400787,23.8367233276
1540580438663092918,-143.379394531,-7.09262561798,25.6224994659
1540580438707944553,-142.654983521,-6.65527963638,26.7751178741
1540580438749202300,-141.443191528,-5.4327917099,28.9307441711
1540580438790143513,-140.361755371,-4.3697180748,30.6422710419
1540580438831023127,-139.573669434,-3.63570857048,31.8402137756
1540580438876323901,-139.431396484,-3.7837395668,31.6508693695
1540580438917432021,-140.578979492,-5.89314031601,27.8610897064
1540580438962210950,-141.788314819,-8.25321388245,21.6640987396
1540580439002972853,-142.22203064,-10.2312355042,12.9421606064
1540580439049114318,-141.892288208,-10.7802381516,2.37614297867
1540580439089125286,-141.321868896,-9.17898750305,-10.3978157043
1540580439130164554,-140.757568359,-8.85269832611,-17.0504722595
1540580439170974557,-140.125335693,-9.84294509888,-19.610212326
1540580439215963038,-139.613693237,-10.645526886,-21.1797332764
1540580439257054400,-139.226715088,-10.3658447266,-23.5689239502
1540580439302099904,-139.024719238,-9.75724220276,-26.3451309204
1540580439343220710,-138.911346436,-10.0970144272,-26.8723583221
1540580439388072092,-139.370239258,-10.0774860382,-25.396238327
1540580439429030113,-140.98576355,-9.76777172089,-21.511220932
1540580439474316264,-142.869018555,-9.47220039368,-16.3822784424
1540580439514993755,-145.34324646,-8.09804916382,-9.00337505341
1540580439555904802,-148.085617065,-5.52555990219,0.465356677771
1540580439601034556,-149.902648926,-1.25251924992,11.7669248581
1540580439641890029,-149.22303772,1.69314157963,19.1426048279
1540580439682877692,-147.522659302,3.76152920723,25.3653812408
1540580439727973825,-146.02053833,4.29200839996,28.7223720551
1540580439768876559,-145.087020874,3.92992067337,30.2499408722
1540580439814111589,-144.247497559,3.46766209602,31.459405899
1540580439854951672,-143.409362793,3.15596532822,32.3818244934
1540580439896064626,-142.491531372,3.28984832764,33.7124862671
1540580439940959664,-141.580978394,3.5726544857,35.2021980286
1540580439982024816,-140.751464844,3.80485367775,36.5730438232
1540580440023594110,-140.296188354,3.93518304825,37.2206878662
1540580440067879973,-140.01234436,4.00329637527,37.6817855835
1540580440108901642,-139.895629883,3.91691565514,37.8171577454
1540580440150037901,-140.028869629,3.73202347755,37.4364814758
1540580440195154349,-140.961456299,2.71678781509,35.2041816711
1540580440235855014,-142.558807373,0.935085952282,31.472240448
1540580440280875140,-144.645645142,-1.52585542202,25.4957618713
1540580440321928009,-146.468460083,-3.48778009415,18.5932292938
1540580440362852409,-147.869354248,-5.12712907791,10.594742775
1540580440407947701,-148.783554077,-6.31970596313,4.43158245087
1540580440448868669,-149.432952881,-6.83947324753,-0.592747569084
1540580440489827261,-149.927841187,-7.20081138611,-3.7796292305
1540580440534726165,-150.761505127,-7.35626935959,-4.74600791931
1540580440575810524,-151.39541626,-7.00583839417,-3.44396805763
1540580440620806752,-151.895523071,-5.94472694397,-1.20767199993
1540580440661814923,-152.475402832,-3.58767127991,2.85339522362
1540580440703180929,-152.777908325,0.696748435497,9.02903652191
1540580440747748845,-151.708969116,7.26529502869,17.4476642609
1540580440788721086,-150.429916382,10.6649665833,23.2515277863
1540580440829935930,-149.35736084,11.701915741,27.2495937347
1540580440874826670,-148.044311523,11.3250274658,30.5042362213
1540580440915815464,-146.201004028,10.2279062271,34.7981033325
1540580440956697332,-144.804656982,9.39190292358,37.5366439819
1540580441001789832,-143.677368164,8.27435779572,39.3900909424
1540580441042833689,-142.619216919,7.06801509857,41.3944473267
1540580441087916269,-141.291763306,5.09471464157,43.8778610229
1540580441128748475,-140.409606934,3.54499983788,45.5115623474
1540580441169681448,-139.583084106,2.26842927933,47.397693634
1540580441214873303,-138.976791382,0.874487519264,49.6594390869
1540580441255678521,-138.525024414,-0.375898957253,52.064704895
1540580441296645911,-137.83706665,-1.84692943096,54.6510658264
1540580441341596754,-137.512390137,-2.95314025879,56.0714569092
1540580441382661587,-137.233779907,-3.85212278366,56.8726615906
1540580441427775907,-137.078948975,-4.29796218872,57.4823799133
1540580441468714890,-136.965515137,-4.31665039062,57.5399360657
1540580441509669874,-137.391708374,-4.20836305618,55.9202690125
1540580441554719131,-139.428878784,-4.50888872147,49.9811401367
1540580441595751135,-142.695571899,-4.77301263809,39.3937644958
1540580441636876106,-145.684234619,-3.9388051033,23.6901512146
1540580441682150835,-147.059921265,-2.88082051277,12.6244897842
1540580441722588326,-147.5105896,-4.38050317764,2.95203661919
1540580441764205208,-146.918304443,-7.66856145859,-6.93895530701
1540580441808861841,-145.478286743,-8.87488460541,-19.2034912109
1540580441853791230,-143.952697754,-9.20428276062,-27.6430053711
1540580441895392799,-141.893661499,-10.5630140305,-34.9491729736
1540580441939779597,-139.68019104,-10.9600477219,-43.1091423035
1540580441980597661,-136.291381836,-10.3540420532,-54.6916503906
1540580442021886960,-133.81602478,-9.21074199677,-61.7123603821
1540580442067297221,-131.741775513,-8.37814903259,-66.1098251343
1540580442107742748,-130.162582397,-7.22054433823,-69.2856292725
1540580442149351085,-128.636245728,-5.01539087296,-72.6604309082
1540580442193654863,-127.743850708,-3.59905672073,-74.7137985229
1540580442234682093,-126.822288513,-2.52079200745,-76.3346557617
1540580442279684963,-126.146202087,-1.40133237839,-77.7422637939
1540580442320774672,-125.360588074,-0.454374611378,-78.989112854
1540580442361634319,-124.506904602,0.763567626476,-80.216293335
1540580442407235095,-123.715782166,1.67725419998,-80.8784103394
1540580442447579235,-123.022529602,2.55647754669,-81.2800216675
1540580442488378198,-122.607948303,3.2109913826,-81.6455230713
1540580442533436186,-122.356491089,3.73049068451,-81.8962783813
1540580442575068022,-122.584510803,4.06495285034,-82.0505752563
1540580442619463715,-123.212013245,4.35176134109,-82.0422058105
1540580442660354553,-124.464424133,4.51155424118,-81.8444061279
1540580442701548432,-126.414848328,4.32222175598,-80.5498428345
1540580442746912025,-128.359466553,3.3861951828,-78.9804229736
1540580442787487827,-129.827529907,1.78159821033,-76.3769683838
1540580442829003506,-132.046859741,0.213069617748,-73.2791442871
1540580442873542965,-136.245986938,-0.424941688776,-67.1912231445
1540580442914802649,-141.425292969,-4.38809156418,-52.155960083
1540580442955533586,-146.491500854,-6.26285457611,-37.6537246704
1540580443000522177,-151.970794678,-5.59515762329,-21.3959922791
1540580443041812349,-152.624084473,-5.60707044601,-12.4536533356
1540580443086722679,-153.614639282,-3.70332336426,-2.53590250015
1540580443128212058,-153.859634399,-1.05802941322,4.92590379715
1540580443168794858,-152.711914062,1.54460442066,11.2095603943
1540580443217976532,-151.043930054,2.81201148033,17.739522934
1540580443254686204,-148.588394165,3.30832099915,22.1662693024
1540580443296219585,-146.700271606,2.85012674332,24.2657852173
1540580443340484856,-144.890991211,1.97431075573,27.1186847687
1540580443382143328,-143.160263062,1.85333716869,30.4278812408
1540580443426653241,-141.400497437,2.5277762413,34.7452926636
1540580443468016260,-139.006546021,2.63806819916,40.227645874
1540580443508654056,-138.130828857,2.08434677124,42.803653717
1540580443553966323,-137.543945312,1.59045803547,44.6846466064
1540580443594392163,-136.852798462,0.972095429897,46.3588638306
1540580443635819316,-136.104675293,0.239482596517,47.9234809875
1540580443681364162,-135.391693115,-0.125010028481,49.2307815552
1540580443721906511,-134.832199097,-0.471539050341,50.345615387
1540580443762431104,-134.201873779,-0.632765889168,51.1310920715
1540580443807877469,-133.48677063,-0.791119456291,51.9525566101
1540580443848335695,-133.119812012,-1.02938807011,52.5712738037
1540580443893734700,-132.825241089,-1.08686101437,53.0241508484
1540580443934185986,-132.566329956,-1.21844112873,53.8349990845
1540580443975802202,-132.438217163,-1.2558208704,54.2346038818
1540580444020460001,-132.722747803,-0.861477792263,54.0607757568
1540580444061363858,-133.006622314,-0.495484799147,53.7127952576
1540580444102238350,-133.044677734,-0.505374014378,53.759727478
1540580444147681464,-132.936828613,-0.66789907217,53.8490829468
1540580444189002404,-132.828018188,-0.86230891943,54.2451896667
1540580444233386810,-132.805450439,-0.941238045692,54.4564247131
1540580444274516286,-132.781036377,-0.83818256855,54.3682250977
1540580444319319274,-133.339584351,-0.642649352551,53.2616996765
1540580444360578863,-135.763916016,-1.13160359859,47.0763816833
1540580444405294682,-139.938537598,-2.96732211113,36.8075065613
1540580444450389543,-144.026062012,-5.58470106125,23.952960968
1540580444488112727,-146.882797241,-8.72688102722,10.8340263367
1540580444533302182,-147.892913818,-12.6706590652,-3.31578803062
1540580444574008268,-147.423248291,-14.1997318268,-14.426030159
1540580444614269091,-146.479324341,-13.9415388107,-26.8302764893
1540580444659982541,-144.198638916,-13.8749856949,-38.8608016968
1540580444700745481,-139.412948608,-13.5753536224,-52.5112838745
1540580444741530407,-134.453582764,-11.5891017914,-63.2707901001
1540580444786309166,-130.791778564,-7.83202457428,-71.9478607178
1540580444827142828,-129.24331665,-4.16505670547,-77.2142333984
1540580444872313236,-128.198165894,-1.90565538406,-80.1214065552
1540580444913144698,-127.839141846,0.0598327964544,-82.1513748169
1540580444954479990,-127.70274353,0.992365300655,-83.0464630127
1540580444999099034,-127.834892273,1.60822463036,-83.4557266235
1540580445040561026,-127.994514465,2.17579865456,-83.6534729004
1540580445081165121,-128.201034546,3.14428663254,-84.1770324707
1540580445126605074,-128.250320435,3.67699766159,-84.6247406006
1540580445167268401,-128.226791382,3.82006192207,-84.7848510742
1540580445208388609,-128.164306641,3.87222957611,-84.9762039185
1540580445253974812,-128.01902771,3.9733543396,-85.2601394653
1540580445294232739,-127.698059082,4.12774705887,-85.5690994263
1540580445339774326,-127.446846008,4.32394218445,-85.9217987061
1540580445380805052,-127.413795471,4.5726518631,-86.3157958984
1540580445421540133,-127.22278595,4.74280118942,-86.5409164429
1540580445465985790,-127.338165283,4.97541952133,-86.3492507935
1540580445507283856,-127.611473083,5.16917037964,-86.2091903687
1540580445548203709,-128.081253052,5.28827047348,-86.1027145386
1540580445594164212,-127.954528809,5.25646305084,-85.9726409912
1540580445634180174,-127.721374512,5.31739139557,-85.9114151001
1540580445679864986,-127.608963013,5.43525695801,-85.9177780151
1540580445720744321,-127.631370544,5.51592111588,-85.8905334473
1540580445761659833,-127.858566284,5.48523807526,-85.7992706299
1540580445806480390,-128.012786865,5.40325307846,-85.7173233032
1540580445846974035,-128.257202148,5.0487370491,-85.432510376
1540580445887943436,-128.66645813,4.52430009842,-84.942237854
1540580445933184785,-129.452331543,3.42567801476,-83.7196655273
1540580445974009921,-130.441513062,1.09487187862,-81.098236084
1540580446014896142,-132.590682983,-3.65575122833,-73.810874939
1540580446060792876,-137.21546936,-7.49960041046,-61.3167228699
1540580446101150626,-143.298446655,-12.6509952545,-45.5413627625
1540580446145893952,-147.504623413,-15.0513944626,-32.4518737793
1540580446187200270,-151.052978516,-17.1701812744,-17.2935943604
1540580446227895645,-151.120513916,-20.640165329,-9.51302623749
1540580446272994387,-151.068145752,-22.1666526794,-2.68366765976
1540580446314190432,-151.07774353,-22.3695430756,3.53993630409
1540580446355124568,-150.482116699,-21.8192405701,9.04405403137
1540580446399917486,-149.957489014,-19.7575130463,17.0166950226
1540580446441827842,-148.663192749,-17.074005127,21.6804122925
1540580446486180510,-147.244644165,-14.7193202972,25.1213989258
1540580446526922585,-145.933273315,-13.0298480988,27.8650016785
1540580446567861132,-144.695022583,-11.187171936,29.9588279724
1540580446612957222,-143.881942749,-9.70668411255,31.0771179199
1540580446654301009,-143.101165771,-8.49983406067,32.3443717957
1540580446698359970,-142.545898438,-7.62834119797,33.7960624695
1540580446739889248,-141.901031494,-6.75098848343,35.8206596375
1540580446780702965,-141.185012817,-6.18201208115,37.0898895264
1540580446825932318,-140.886077881,-5.85545730591,37.2909584045
1540580446866941240,-140.697128296,-5.50725078583,37.1401672363
1540580446912622618,-140.503112793,-5.17123365402,37.4585380554
1540580446952857197,-140.171936035,-4.83246231079,37.913143158
1540580446997787093,-139.872055054,-4.40273332596,38.3810424805
1540580447038727817,-139.492324829,-4.00548028946,38.9630851746
1540580447079784509,-139.292388916,-3.67766070366,39.4424972534
1540580447125375382,-139.071166992,-3.59421610832,39.5274238586
1540580447165863061,-139.040603638,-3.52574872971,39.5877418518
1540580447206750487,-138.954421997,-3.51330661774,39.7607116699
1540580447251773569,-138.857910156,-3.57505345345,39.9720573425
1540580447294368163,-138.953857422,-3.578769207,39.8472213745
1540580447333848237,-139.08366394,-3.58615708351,39.601688385
1540580447379225232,-139.282928467,-3.59849953651,39.3300209045
1540580447420582417,-139.247375488,-3.71259045601,39.2845230103
1540580447465295876,-139.252105713,-3.81158185005,39.2784957886
1540580447506143391,-139.023864746,-3.87421059608,39.2233734131
1540580447546661839,-139.013778687,-3.90708661079,39.1966743469
1540580447591948014,-138.909332275,-3.92502474785,39.1848487854
1540580447632769574,-138.870315552,-4.03048801422,39.13489151
1540580447673705060,-138.756713867,-4.0701956749,39.2114562988
1540580447719938287,-138.615631104,-4.08375310898,39.3160057068
1540580447759902853,-138.42288208,-4.11502361298,39.3556785583
1540580447801295951,-138.207321167,-4.16830778122,39.3885612488
1540580447846377867,-138.050506592,-4.34198045731,39.3012466431
1540580447887124677,-137.887863159,-4.80693864822,39.2623023987
1540580447931772607,-137.687515259,-5.12319898605,39.6299324036
1540580447973083635,-137.41557312,-5.05249595642,40.0282440186
1540580448013819076,-136.987731934,-5.1320438385,40.6447792053
1540580448058813949,-136.619171143,-5.04912376404,41.0883979797
1540580448099725764,-136.151031494,-4.72816991806,41.2056846619
1540580448140599247,-135.525238037,-4.52123594284,40.9911003113
1540580448185717867,-134.914672852,-4.68952894211,40.7195205688
1540580448226727409,-134.65586853,-4.68889331818,40.5036773682
1540580448271859369,-134.658752441,-4.40900945663,40.3970336914
1540580448312669992,-134.559417725,-4.2293844223,40.3012237549
1540580448353711450,-134.472091675,-4.25181245804,40.4819793701
1540580448398742022,-134.357803345,-4.43410396576,40.6166954041
1540580448439737675,-134.519729614,-4.48113775253,40.6275253296
1540580448480568159,-134.669006348,-4.39695930481,40.6786155701
1540580448526579826,-134.759643555,-4.36440134048,40.7206039429
1540580448566645888,-134.811019897,-4.42267560959,40.6593742371
1540580448607534139,-134.803115845,-4.42830038071,40.6087837219
1540580448652834016,-134.785461426,-4.40713119507,40.5618515015
1540580448693489046,-134.765457153,-4.39192914963,40.546081543
