rosbagTimestamp,layout,dim,data_offset,data
1540323526250462688,,[],0,"[261.9062805175781, 212.43142700195312, 81.67454528808594, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526300316846,,[],0,"[260.98394775390625, 212.2255096435547, 80.74602508544922, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526350654012,,[],0,"[260.6064758300781, 212.16561889648438, 78.37837982177734, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526400264952,,[],0,"[260.11383056640625, 212.09451293945312, 77.60479736328125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526450024977,,[],0,"[259.380859375, 212.04684448242188, 75.22953796386719, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526500063045,,[],0,"[259.0899963378906, 212.0394744873047, 74.01033782958984, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526550215585,,[],0,"[258.5053405761719, 212.05319213867188, 73.36148071289062, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526599832261,,[],0,"[258.16754150390625, 212.05685424804688, 72.23573303222656, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526650285505,,[],0,"[257.6362609863281, 212.17105102539062, 72.07976531982422, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526701494754,,[],0,"[257.3973388671875, 212.23873901367188, 72.2142333984375, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526749859295,,[],0,"[257.0870361328125, 212.37240600585938, 72.15845489501953, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526799900244,,[],0,"[256.6183776855469, 212.66270446777344, 72.47307586669922, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526852032092,,[],0,"[256.597900390625, 212.81771850585938, 72.7927017211914, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526900478416,,[],0,"[256.55206298828125, 213.0367889404297, 73.22335815429688, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526950210322,,[],0,"[256.5257873535156, 213.09854125976562, 73.43830108642578, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323526999741673,,[],0,"[256.4031066894531, 213.17623901367188, 73.21553039550781, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527050556332,,[],0,"[256.4076843261719, 213.2283172607422, 72.88165283203125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527101005703,,[],0,"[256.45330810546875, 213.3146209716797, 73.18927764892578, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527150291432,,[],0,"[256.856201171875, 213.45883178710938, 74.56005859375, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527201212280,,[],0,"[257.1705322265625, 213.51229858398438, 75.31715393066406, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527250108505,,[],0,"[258.15130615234375, 213.73130798339844, 76.78282165527344, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527300135728,,[],0,"[258.8662109375, 213.94314575195312, 80.68777465820312, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527350154259,,[],0,"[259.59320068359375, 214.1551513671875, 82.79618835449219, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527399853185,,[],0,"[260.906982421875, 214.61331176757812, 86.77459716796875, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527450146815,,[],0,"[261.4736328125, 214.83413696289062, 88.2964859008789, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527500069454,,[],0,"[262.8134765625, 215.12649536132812, 89.27503967285156, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527550601345,,[],0,"[263.59185791015625, 215.31784057617188, 89.77877044677734, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527600150020,,[],0,"[265.08746337890625, 215.69635009765625, 89.9187240600586, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527650260723,,[],0,"[265.7347717285156, 215.9235076904297, 90.4710922241211, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527700172423,,[],0,"[266.5712585449219, 216.13632202148438, 90.9435806274414, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527750023852,,[],0,"[267.9051513671875, 216.51095581054688, 92.10317993164062, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527801253122,,[],0,"[268.5306396484375, 216.60594177246094, 92.46082305908203, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527849943974,,[],0,"[269.7915344238281, 216.84812927246094, 93.21394348144531, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527900661655,,[],0,"[270.451904296875, 216.93931579589844, 93.94706726074219, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323527950248097,,[],0,"[271.5150146484375, 216.85914611816406, 93.9326400756836, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528000298782,,[],0,"[271.9464111328125, 216.87466430664062, 94.55825805664062, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528050214587,,[],0,"[272.5238037109375, 216.8804931640625, 94.79978942871094, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528100030527,,[],0,"[273.4109191894531, 216.6156463623047, 94.96285247802734, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528150302493,,[],0,"[273.7875061035156, 216.57138061523438, 94.61311340332031, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528199966190,,[],0,"[274.70819091796875, 216.35626220703125, 94.60235595703125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528250447542,,[],0,"[275.0434875488281, 216.19801330566406, 94.88973999023438, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528299842072,,[],0,"[275.4539489746094, 216.08212280273438, 94.82933044433594, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528350298075,,[],0,"[276.08880615234375, 215.9744110107422, 94.48796844482422, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528400129561,,[],0,"[276.3408508300781, 215.95211791992188, 94.97061157226562, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528449987062,,[],0,"[276.74554443359375, 215.58998107910156, 94.33432006835938, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528500185367,,[],0,"[276.88580322265625, 215.36705017089844, 92.84220886230469, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528550056995,,[],0,"[276.9543762207031, 215.36053466796875, 92.7035140991211, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528600142619,,[],0,"[277.07952880859375, 214.8318634033203, 91.37788391113281, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528649931407,,[],0,"[277.16253662109375, 214.52828979492188, 90.64826965332031, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528700819976,,[],0,"[277.4270935058594, 213.99014282226562, 90.89625549316406, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528750155449,,[],0,"[277.5930480957031, 213.69723510742188, 89.94706726074219, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528799915853,,[],0,"[278.03387451171875, 213.23362731933594, 89.37065887451172, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528850698927,,[],0,"[278.348388671875, 212.91586303710938, 89.50064086914062, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528899992255,,[],0,"[278.59246826171875, 212.76271057128906, 89.67080688476562, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323528950744534,,[],0,"[279.11724853515625, 212.4324188232422, 89.81706237792969, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529000518046,,[],0,"[279.3360595703125, 212.3394317626953, 90.03414916992188, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529049933861,,[],0,"[279.6397705078125, 212.40444946289062, 91.24565887451172, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529100043632,,[],0,"[279.73895263671875, 212.45947265625, 92.20735168457031, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529150417194,,[],0,"[279.7733459472656, 212.66470336914062, 93.05073547363281, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529200034999,,[],0,"[279.71881103515625, 212.71337890625, 94.06842803955078, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529250534045,,[],0,"[279.53167724609375, 212.51658630371094, 93.11698913574219, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529299829010,,[],0,"[278.81585693359375, 212.4344482421875, 92.77047729492188, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529350741861,,[],0,"[278.29248046875, 212.3351593017578, 90.50865173339844, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529399805014,,[],0,"[276.7244873046875, 211.9652099609375, 89.02555847167969, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529450050948,,[],0,"[275.6654968261719, 211.53549194335938, 86.34487915039062, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529500244028,,[],0,"[273.8288879394531, 210.9118194580078, 85.32981872558594, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529550277291,,[],0,"[273.0729675292969, 210.69235229492188, 84.1266860961914, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529600181745,,[],0,"[272.1620788574219, 210.48886108398438, 83.95718383789062, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529650065301,,[],0,"[270.80645751953125, 210.37078857421875, 84.54788208007812, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529700398055,,[],0,"[270.25494384765625, 210.34933471679688, 84.83203125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529750224210,,[],0,"[269.0531311035156, 210.31961059570312, 85.01268005371094, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529799867326,,[],0,"[268.4049987792969, 210.63284301757812, 86.94136047363281, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529850136971,,[],0,"[267.4931335449219, 210.8741455078125, 87.09420776367188, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529900016582,,[],0,"[267.1749267578125, 211.00563049316406, 87.40402221679688, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529950083476,,[],0,"[266.7735595703125, 211.15000915527344, 87.28926086425781, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323529999912332,,[],0,"[266.1950988769531, 211.33078002929688, 87.29115295410156, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530049910641,,[],0,"[265.9853820800781, 211.44546508789062, 86.67292785644531, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530100117756,,[],0,"[265.49468994140625, 211.47657775878906, 85.47652435302734, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530150082305,,[],0,"[265.23748779296875, 211.54696655273438, 84.55369567871094, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530200492147,,[],0,"[265.061279296875, 211.4551544189453, 83.6292953491211, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530249926938,,[],0,"[264.6745300292969, 211.5343475341797, 82.87965393066406, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530300335109,,[],0,"[264.515625, 211.552001953125, 81.16582489013672, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530350082851,,[],0,"[264.248291015625, 211.61837768554688, 80.33251953125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530400109106,,[],0,"[264.1006164550781, 211.52322387695312, 78.05770111083984, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530450382268,,[],0,"[263.848388671875, 211.03729248046875, 76.15324401855469, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530499840993,,[],0,"[263.72216796875, 210.65721130371094, 71.74591064453125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530550039408,,[],0,"[263.53118896484375, 209.98788452148438, 69.10626983642578, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530599847063,,[],0,"[263.27972412109375, 208.65187072753906, 67.1662826538086, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530650012236,,[],0,"[263.18951416015625, 207.91712951660156, 64.50208282470703, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530700151001,,[],0,"[263.0563659667969, 206.22720336914062, 64.17996215820312, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530749852397,,[],0,"[263.07952880859375, 205.16921997070312, 65.0958023071289, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530799776799,,[],0,"[263.160400390625, 204.31838989257812, 65.70756530761719, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530850315220,,[],0,"[263.59246826171875, 201.9519500732422, 66.65313720703125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530899778551,,[],0,"[263.81329345703125, 200.941650390625, 68.48817443847656, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323530949987041,,[],0,"[264.4225158691406, 198.94479370117188, 69.57150268554688, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531000022651,,[],0,"[264.8525390625, 197.83944702148438, 70.69381713867188, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531049991189,,[],0,"[265.54443359375, 196.19422912597656, 73.15373229980469, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531100169768,,[],0,"[265.8160400390625, 195.36660766601562, 74.02191925048828, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531149976820,,[],0,"[266.1246337890625, 194.59754943847656, 74.36253356933594, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531200122992,,[],0,"[266.6556091308594, 193.13368225097656, 75.69017028808594, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531250128869,,[],0,"[266.86224365234375, 192.48919677734375, 76.58495330810547, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531300255009,,[],0,"[267.3327941894531, 191.3497314453125, 77.06853485107422, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531350877867,,[],0,"[267.62591552734375, 190.5652618408203, 77.2180404663086, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531400080171,,[],0,"[267.8426208496094, 190.21812438964844, 78.37232971191406, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531449858261,,[],0,"[268.2889099121094, 190.0, 78.4478988647461, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531500857065,,[],0,"[268.448486328125, 190.0, 78.02488708496094, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531550098895,,[],0,"[268.57489013671875, 190.0, 78.716796875, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531599871251,,[],0,"[268.6259460449219, 190.0, 78.39451599121094, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531650184662,,[],0,"[268.75970458984375, 190.0, 77.33809661865234, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531699983777,,[],0,"[268.8699951171875, 190.0, 77.06779479980469, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531749980987,,[],0,"[268.9776306152344, 190.0, 77.61144256591797, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531800307825,,[],0,"[269.3769226074219, 190.0, 78.02024841308594, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531849797152,,[],0,"[269.6336669921875, 190.0, 77.95387268066406, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531899944158,,[],0,"[270.0244140625, 190.0, 78.99002075195312, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323531950184132,,[],0,"[270.1610107421875, 190.0, 80.32321166992188, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532000236604,,[],0,"[270.4490051269531, 190.0, 80.5794906616211, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532050383140,,[],0,"[270.6068420410156, 190.0, 81.26376342773438, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532100088795,,[],0,"[270.7247009277344, 190.0, 81.96611785888672, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532150239544,,[],0,"[271.0048828125, 190.0, 82.29508209228516, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532200398759,,[],0,"[271.0679626464844, 190.0, 83.20526885986328, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532250278955,,[],0,"[271.2437438964844, 190.0, 84.41057586669922, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532299850165,,[],0,"[271.2941589355469, 190.0, 86.59568786621094, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532349828551,,[],0,"[271.3438415527344, 190.0, 87.98385620117188, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532400095823,,[],0,"[271.5058898925781, 190.0, 91.68084716796875, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532450349720,,[],0,"[271.6737976074219, 190.0, 93.8239974975586, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532500206579,,[],0,"[271.9359130859375, 190.0, 95.0439453125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532549974595,,[],0,"[272.01690673828125, 190.0, 99.44465637207031, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532600332296,,[],0,"[272.10626220703125, 190.0, 101.86213684082031, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532650715946,,[],0,"[272.1094055175781, 190.0, 105.81582641601562, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532700047500,,[],0,"[272.0743408203125, 190.0, 106.7498550415039, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532750217921,,[],0,"[271.95574951171875, 190.0, 110.08119201660156, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532799869543,,[],0,"[271.9393310546875, 190.0, 111.6864013671875, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532849860167,,[],0,"[271.95709228515625, 190.0, 112.55593872070312, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532900547524,,[],0,"[271.98291015625, 190.0, 113.8615493774414, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532949870050,,[],0,"[272.11920166015625, 190.0, 113.98080444335938, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323532999770007,,[],0,"[272.2399597167969, 190.0, 113.35488891601562, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533050126993,,[],0,"[272.3634033203125, 190.0, 113.06011962890625, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533100034222,,[],0,"[272.67864990234375, 190.0, 112.50360107421875, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533152007557,,[],0,"[272.86956787109375, 190.0, 111.22732543945312, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533200005890,,[],0,"[273.2434387207031, 190.0, 110.62954711914062, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533250173729,,[],0,"[273.5247497558594, 190.0, 109.16407775878906, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533300316029,,[],0,"[273.7540588378906, 190.0, 108.54708862304688, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533350209368,,[],0,"[274.3973083496094, 190.0, 107.83639526367188, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533401102472,,[],0,"[274.7986755371094, 190.0, 106.8687515258789, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533450374802,,[],0,"[275.5299377441406, 190.0, 106.48748779296875, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533500145784,,[],0,"[275.8357849121094, 190.0, 105.57319641113281, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533550015477,,[],0,"[276.2323913574219, 190.0, 104.87415313720703, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533600126844,,[],0,"[276.8809509277344, 190.0, 103.71598815917969, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533650486204,,[],0,"[277.14178466796875, 190.0, 103.22540283203125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533700083058,,[],0,"[277.7532043457031, 190.0, 102.41877746582031, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533750157308,,[],0,"[278.1048889160156, 190.0, 101.12864685058594, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533799854885,,[],0,"[278.7231140136719, 190.0, 100.57791900634766, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533850384081,,[],0,"[279.0859375, 190.0, 99.13182830810547, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533900361745,,[],0,"[279.3851623535156, 190.0, 98.69229888916016, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323533949836642,,[],0,"[280.03582763671875, 190.0, 97.25926971435547, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534000499709,,[],0,"[280.37451171875, 190.0, 96.28557586669922, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534050148270,,[],0,"[280.9173889160156, 190.0, 95.50888061523438, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534099952530,,[],0,"[281.15118408203125, 190.0, 93.39807891845703, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534149833000,,[],0,"[281.68408203125, 190.0, 91.69918823242188, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534200021660,,[],0,"[281.969970703125, 190.0, 89.01333618164062, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534249922076,,[],0,"[282.1614990234375, 190.0, 88.14613342285156, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534299782788,,[],0,"[282.536376953125, 190.0, 86.73977661132812, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534350154547,,[],0,"[282.7001037597656, 190.0, 85.01228332519531, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534400619438,,[],0,"[282.84844970703125, 190.0, 84.70579528808594, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534450207322,,[],0,"[282.8730773925781, 190.0, 84.02290344238281, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534500013359,,[],0,"[282.89044189453125, 190.0, 83.75138854980469, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534550212222,,[],0,"[282.83453369140625, 190.0, 83.80244445800781, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534599941767,,[],0,"[282.7854919433594, 190.0, 84.16351318359375, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534649796703,,[],0,"[282.6524353027344, 190.0, 84.49357604980469, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534700525359,,[],0,"[282.5650634765625, 190.0, 85.55903625488281, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534750124385,,[],0,"[282.3267822265625, 190.0, 87.52658081054688, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534800335257,,[],0,"[282.1693115234375, 190.0, 91.75982666015625, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534850243979,,[],0,"[281.9360656738281, 190.0, 94.39982604980469, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534900488586,,[],0,"[281.3350830078125, 190.0, 100.08956909179688, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323534950235011,,[],0,"[281.0474853515625, 190.0, 103.12066650390625, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535000387460,,[],0,"[280.45745849609375, 190.0, 104.93647766113281, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535050062950,,[],0,"[280.1949462890625, 190.0, 107.93487548828125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535100061282,,[],0,"[280.0672607421875, 190.0, 108.74174499511719, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535149902549,,[],0,"[279.9622497558594, 190.0, 109.23797607421875, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535200014310,,[],0,"[279.98089599609375, 190.0, 109.60873413085938, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535250117071,,[],0,"[280.0575866699219, 190.0, 110.3447265625, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535299871017,,[],0,"[280.0762939453125, 190.0, 111.24151611328125, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
1540323535349963384,,[],0,"[280.1316223144531, 190.0, 111.20584106445312, 6.0, 18.0, 360.0, 0.0, 0.0, 0.0, 0.0]"
